number of episodes,average reward/episode
16.719,-3.070753589
16.72,-3.070749357
16.721,-3.070804928
16.722,-3.070681098
16.723,-3.071454198
16.724,-3.071390135
16.725,-3.071744589
16.726,-3.0717403
16.727,-3.072513152
16.728,-3.072209935
16.729,-3.07244471
16.73,-3.072380611
16.731,-3.072495816
16.732,-3.073268392
16.733,-3.073742082
16.734,-3.073797431
16.735,-3.073673518
16.736,-3.073967856
16.737,-3.074501135
16.738,-3.074735647
16.739,-3.075448029
16.74,-3.075861657
16.741,-3.076573886
16.742,-3.076748492
16.743,-3.075668896
16.744,-3.075843535
16.745,-3.075600143
16.746,-3.075655341
16.747,-3.075650824
16.748,-3.074452206
16.749,-3.074447761
16.75,-3.073906035
16.751,-3.073961318
16.752,-3.074195666
16.753,-3.074191238
16.754,-3.073888392
16.755,-3.074003342
16.756,-3.073998926
16.757,-3.074113856
16.758,-3.074228773
16.759,-3.07398568
16.76,-3.074219915
16.761,-3.072902995
16.762,-3.073196922
16.763,-3.073252207
16.764,-3.073426782
16.765,-3.073482047
16.766,-3.073477664
16.767,-3.073652195
16.768,-3.073289999
16.769,-3.07352415
16.77,-3.073579393
16.771,-3.073813499
16.772,-3.074345675
16.773,-3.073268153
16.774,-3.07338301
16.775,-3.073020982
16.776,-3.072957024
16.777,-3.071641435
16.778,-3.071577567
16.779,-3.071871275
16.78,-3.072462904
16.781,-3.072160648
16.782,-3.07072633
16.783,-3.071317922
16.784,-3.071611558
16.785,-3.071964733
16.786,-3.071900876
16.787,-3.070943531
16.788,-3.070998868
16.789,-3.071173317
16.79,-3.071526413
16.791,-3.07170081
16.792,-3.071875186
16.793,-3.072287722
16.794,-3.072462042
16.795,-3.072874494
16.796,-3.07292969
16.797,-3.072984879
16.798,-3.071909042
16.799,-3.071845238
16.8,-3.072138563
16.801,-3.07249137
16.802,-3.072844135
16.803,-3.07278029
16.804,-3.072894972
16.805,-3.073545162
16.806,-3.073600286
16.807,-3.07395288
16.808,-3.07365102
16.809,-3.072337894
16.81,-3.072452561
16.811,-3.072745658
16.812,-3.071551775
16.813,-3.070120138
16.814,-3.070353851
16.815,-3.070349667
16.816,-3.070583338
16.817,-3.069092639
16.818,-3.069326357
16.819,-3.068252081
16.82,-3.068188574
16.821,-3.068838426
16.822,-3.069072104
16.823,-3.069186876
16.824,-3.069182764
16.825,-3.068346606
16.826,-3.068461401
16.827,-3.068992156
16.828,-3.068869214
16.829,-3.068805704
16.83,-3.067613333
16.831,-3.067728137
16.832,-3.067427078
16.833,-3.06772009
16.834,-3.068904069
16.835,-3.069196959
16.836,-3.06782681
16.837,-3.067941561
16.838,-3.06758121
16.839,-3.068052257
16.84,-3.06727629
16.841,-3.067866049
16.842,-3.067980764
16.843,-3.068036096
16.844,-3.067913327
16.845,-3.067790573
16.846,-3.066243248
16.847,-3.065111586
16.848,-3.064929669
16.849,-3.064985163
16.85,-3.064981307
16.851,-3.065036791
16.852,-3.065388952
16.853,-3.065563071
16.854,-3.065440522
16.855,-3.065792596
16.856,-3.065966661
16.857,-3.066081386
16.858,-3.065128418
16.859,-3.064709371
16.86,-3.065476544
16.861,-3.065354051
16.862,-3.065587381
16.863,-3.066413662
16.864,-3.066469019
16.865,-3.066465078
16.866,-3.066520424
16.867,-3.066753616
16.868,-3.065267651
16.869,-3.065026675
16.87,-3.063778081
16.871,-3.06389284
16.872,-3.062644462
16.873,-3.062759275
16.874,-3.062637037
16.875,-3.062692581
16.876,-3.062688867
16.877,-3.062744401
16.878,-3.061555779
16.879,-3.060308057
16.88,-3.058942006
16.881,-3.059056984
16.882,-3.058994255
16.883,-3.058694622
16.884,-3.058928043
16.885,-3.058924553
16.886,-3.059098715
16.887,-3.059095216
16.888,-3.059328557
16.889,-3.059147425
16.89,-3.059321532
16.891,-3.057719631
16.892,-3.058130587
16.893,-3.058245531
16.894,-3.058893164
16.895,-3.058948864
16.896,-3.057880097
16.897,-3.058172565
16.898,-3.058169122
16.899,-3.057100592
16.9,-3.057038045
16.901,-3.056738847
16.902,-3.057031296
16.903,-3.057027922
16.904,-3.057202011
16.905,-3.055838164
16.906,-3.056012303
16.907,-3.055121836
16.908,-3.055059436
16.909,-3.054169131
16.91,-3.05440246
16.911,-3.054399243
16.912,-3.054691657
16.913,-3.054865792
16.914,-3.055099025
16.915,-3.055273114
16.916,-3.054915174
16.917,-3.054734602
16.918,-3.054967788
16.919,-3.056264775
16.92,-3.056734236
16.921,-3.056908167
16.922,-3.057082078
16.923,-3.057610494
16.924,-3.057488922
16.925,-3.056481153
16.926,-3.056714125
16.927,-3.056415406
16.928,-3.056471144
16.929,-3.056645009
16.93,-3.056877916
16.931,-3.057169856
16.932,-3.057107423
16.933,-3.055627731
16.934,-3.055447298
16.935,-3.055444025
16.936,-3.055381709
16.937,-3.05585075
16.938,-3.055965523
16.939,-3.056080283
16.94,-3.056726285
16.941,-3.056900012
16.942,-3.055421118
16.943,-3.055535883
16.944,-3.056240779
16.945,-3.055942405
16.946,-3.055939104
16.947,-3.056407836
16.948,-3.056581509
16.949,-3.057168142
16.95,-3.057282756
16.951,-3.057633318
16.952,-3.057865864
16.953,-3.057803468
16.954,-3.058212917
16.955,-3.058681293
16.956,-3.058382969
16.957,-3.05885128
16.958,-3.059496433
16.959,-3.058195755
16.96,-3.059017747
16.961,-3.059721731
16.962,-3.059895066
16.963,-3.06006838
16.964,-3.060772178
16.965,-3.060709655
16.966,-3.060647139
16.967,-3.061173975
16.968,-3.061347162
16.969,-3.06152033
16.97,-3.062282718
16.971,-3.060806033
16.972,-3.060743534
16.973,-3.060916696
16.974,-3.060913108
16.975,-3.059967012
16.976,-3.059727867
16.977,-3.059665449
16.978,-3.060074209
16.979,-3.060365135
16.98,-3.060714917
16.981,-3.060770227
16.982,-3.062062062
16.983,-3.062176166
16.984,-3.060700618
16.985,-3.059755092
16.986,-3.060281392
16.987,-3.060395573
16.988,-3.060745188
16.989,-3.061506769
16.99,-3.061208875
16.991,-3.061793785
16.992,-3.062731713
16.993,-3.062904555
16.994,-3.061429832
16.995,-3.061367381
16.996,-3.060069424
16.997,-3.061124838
16.998,-3.061297723
16.999,-3.061294118
17,-3.060937592
17.001,-3.062227973
17.002,-3.062224313
17.003,-3.063514467
17.004,-3.063745957
17.005,-3.063506998
17.006,-3.062209678
17.007,-3.062088429
17.008,-3.061967194
17.009,-3.061845973
17.01,-3.061489624
17.011,-3.060663061
17.012,-3.061364839
17.013,-3.061420007
17.014,-3.061004996
17.015,-3.061882934
17.016,-3.061879297
17.017,-3.0618169
17.018,-3.062165815
17.019,-3.063454759
17.02,-3.063627284
17.021,-3.063799789
17.022,-3.064559713
17.023,-3.064614662
17.024,-3.064728341
17.025,-3.064842006
17.026,-3.063546133
17.027,-3.063718581
17.028,-3.063597393
17.029,-3.063476218
17.03,-3.06200458
17.031,-3.061883513
17.032,-3.060999237
17.033,-3.061876248
17.034,-3.061872615
17.035,-3.061868983
17.036,-3.062217527
17.037,-3.063505106
17.038,-3.064381713
17.039,-3.06443662
17.04,-3.064315474
17.041,-3.064781129
17.042,-3.065188054
17.043,-3.065125557
17.044,-3.065121737
17.045,-3.065469905
17.046,-3.064234176
17.047,-3.06305725
17.048,-3.063346824
17.049,-3.063225806
17.05,-3.063222098
17.051,-3.063042458
17.052,-3.062980121
17.053,-3.063210977
17.054,-3.063148637
17.055,-3.061796435
17.056,-3.061851439
17.057,-3.062668543
17.058,-3.062840729
17.059,-3.063071512
17.06,-3.063009202
17.061,-3.06288829
17.062,-3.06182969
17.063,-3.062353493
17.064,-3.062349839
17.065,-3.062287589
17.066,-3.062987051
17.067,-3.062983361
17.068,-3.062862499
17.069,-3.063034564
17.07,-3.062152188
17.071,-3.060859888
17.072,-3.060914895
17.073,-3.06079419
17.074,-3.060732064
17.075,-3.060494261
17.076,-3.060139369
17.077,-3.060252957
17.078,-3.060190878
17.079,-3.060772834
17.08,-3.060535097
17.081,-3.060531554
17.082,-3.060293859
17.083,-3.060173262
17.084,-3.059584431
17.085,-3.058820087
17.086,-3.05875812
17.087,-3.058696161
17.088,-3.058575692
17.089,-3.058806319
17.09,-3.058685858
17.091,-3.059560028
17.092,-3.05949804
17.093,-3.058266058
17.094,-3.058145657
17.095,-3.058844174
17.096,-3.058840732
17.097,-3.057492104
17.098,-3.057664191
17.099,-3.057017544
17.1,-3.057832875
17.101,-3.058004912
17.102,-3.057943051
17.103,-3.057530402
17.104,-3.057760889
17.105,-3.057699053
17.106,-3.058046414
17.107,-3.057984569
17.108,-3.058565667
17.109,-3.05710111
17.11,-3.055987377
17.111,-3.056042543
17.112,-3.056623619
17.113,-3.056970901
17.114,-3.056733859
17.115,-3.056905819
17.116,-3.057428288
17.117,-3.05660708
17.118,-3.056779017
17.119,-3.055315421
17.12,-3.055195374
17.121,-3.056126621
17.122,-3.05594814
17.123,-3.055886475
17.124,-3.055824818
17.125,-3.055704776
17.126,-3.056869271
17.127,-3.056807567
17.128,-3.056395586
17.129,-3.056509048
17.13,-3.05650575
17.131,-3.056560822
17.132,-3.055390183
17.133,-3.056204039
17.134,-3.056317479
17.135,-3.056255836
17.136,-3.056777732
17.137,-3.057474618
17.138,-3.057587957
17.139,-3.057701284
17.14,-3.057931276
17.141,-3.058044569
17.142,-3.058216182
17.143,-3.057979468
17.144,-3.05820939
17.145,-3.058322641
17.146,-3.05826092
17.147,-3.058024259
17.148,-3.058545688
17.149,-3.058717201
17.15,-3.058830389
17.151,-3.059235075
17.152,-3.059348219
17.153,-3.059228168
17.154,-3.059108132
17.155,-3.058988109
17.156,-3.058984671
17.157,-3.057640751
17.158,-3.05769567
17.159,-3.057634033
17.16,-3.057630674
17.161,-3.056578487
17.162,-3.05715784
17.163,-3.057853647
17.164,-3.057908535
17.165,-3.057846907
17.166,-3.056736762
17.167,-3.05527726
17.168,-3.054342128
17.169,-3.05416424
17.17,-3.054277561
17.171,-3.054216166
17.172,-3.052757235
17.173,-3.052870618
17.174,-3.05147016
17.175,-3.051350722
17.176,-3.051464167
17.177,-3.051344743
17.178,-3.051458176
17.179,-3.05145518
17.18,-3.051568593
17.181,-3.051565592
17.182,-3.051737182
17.183,-3.050570298
17.184,-3.050567355
17.185,-3.050448039
17.186,-3.049572351
17.187,-3.049453107
17.188,-3.048403048
17.189,-3.048400233
17.19,-3.048397417
17.191,-3.049150768
17.192,-3.049147909
17.193,-3.04943585
17.194,-3.049781913
17.195,-3.050302396
17.196,-3.050241321
17.197,-3.050529131
17.198,-3.050758765
17.199,-3.050872093
17.2,-3.050985408
17.201,-3.051040577
17.202,-3.051735162
17.203,-3.051615903
17.204,-3.051845394
17.205,-3.051609904
17.206,-3.052071831
17.207,-3.052126918
17.208,-3.05206578
17.209,-3.052237071
17.21,-3.051362501
17.211,-3.05060423
17.212,-3.050891768
17.213,-3.051295457
17.214,-3.051350566
17.215,-3.051405669
17.216,-3.051286519
17.217,-3.051225462
17.218,-3.051512864
17.219,-3.050406504
17.22,-3.04900993
17.221,-3.049065149
17.222,-3.0490623
17.223,-3.049465862
17.224,-3.04934688
17.225,-3.049634274
17.226,-3.049921635
17.227,-3.049802647
17.228,-3.049451506
17.229,-3.049796866
17.23,-3.05043236
17.231,-3.050429434
17.232,-3.050542564
17.233,-3.049553209
17.234,-3.049260226
17.235,-3.049373405
17.236,-3.04937054
17.237,-3.049309665
17.238,-3.049654852
17.239,-3.049535963
17.24,-3.049417087
17.241,-3.049356223
17.242,-3.049295366
17.243,-3.049234516
17.244,-3.049115686
17.245,-3.049286791
17.246,-3.049341915
17.247,-3.049281076
17.248,-3.049799988
17.249,-3.049507246
17.25,-3.049446409
17.251,-3.049617436
17.252,-3.04961456
17.253,-3.049843515
17.254,-3.050188351
17.255,-3.050417246
17.256,-3.050356377
17.257,-3.050295515
17.258,-3.049771134
17.259,-3.049826188
17.26,-3.049997103
17.261,-3.049878345
17.262,-3.050049238
17.263,-3.050625579
17.264,-3.049637996
17.265,-3.050272211
17.266,-3.050906353
17.267,-3.050613852
17.268,-3.050553014
17.269,-3.05089751
17.27,-3.051589369
17.271,-3.052396943
17.272,-3.052451803
17.273,-3.052390876
17.274,-3.052793054
17.275,-3.053253068
17.276,-3.053134225
17.277,-3.053883551
17.278,-3.055037907
17.279,-3.055266204
17.28,-3.056015277
17.281,-3.055896308
17.282,-3.055835214
17.283,-3.056584124
17.284,-3.055192363
17.285,-3.055825524
17.286,-3.056111529
17.287,-3.056455345
17.288,-3.055410955
17.289,-3.055928282
17.29,-3.05644555
17.291,-3.055112191
17.292,-3.055166831
17.293,-3.055915346
17.294,-3.055912113
17.295,-3.05463691
17.296,-3.054922819
17.297,-3.055035264
17.298,-3.05508989
17.299,-3.054855491
17.3,-3.053580718
17.301,-3.054617963
17.302,-3.054614807
17.303,-3.054785021
17.304,-3.054319561
17.305,-3.053218537
17.306,-3.053157682
17.307,-3.053039057
17.308,-3.052978219
17.309,-3.052801849
17.31,-3.052856565
17.311,-3.052795749
17.312,-3.052734939
17.313,-3.052674137
17.314,-3.051689287
17.315,-3.051801802
17.316,-3.052087544
17.317,-3.05214228
17.318,-3.052485709
17.319,-3.052829099
17.32,-3.052537382
17.321,-3.052418889
17.322,-3.052589043
17.323,-3.052932348
17.324,-3.053737374
17.325,-3.054196006
17.326,-3.054712299
17.327,-3.054824561
17.328,-3.054821398
17.329,-3.053952683
17.33,-3.054468871
17.331,-3.054523425
17.332,-3.054635666
17.333,-3.054747894
17.334,-3.05486011
17.335,-3.055376096
17.336,-3.054046259
17.337,-3.054504556
17.338,-3.05311725
17.339,-3.053287197
17.34,-3.053399458
17.341,-3.053511706
17.342,-3.052470737
17.343,-3.05304428
17.344,-3.051715192
17.345,-3.051827511
17.346,-3.052400992
17.347,-3.052340327
17.348,-3.052452591
17.349,-3.052507205
17.35,-3.052561812
17.351,-3.053192716
17.352,-3.051748977
17.353,-3.051918866
17.354,-3.052088735
17.355,-3.052085734
17.356,-3.052082733
17.357,-3.052483005
17.358,-3.052537589
17.359,-3.052822581
17.36,-3.052819538
17.361,-3.052470913
17.362,-3.051431204
17.363,-3.0510827
17.364,-3.050503887
17.365,-3.051191984
17.366,-3.049864686
17.367,-3.050149701
17.368,-3.050204387
17.369,-3.049107657
17.37,-3.048989695
17.371,-3.049217131
17.372,-3.04938698
17.373,-3.04806032
17.374,-3.048057554
17.375,-3.048802947
17.376,-3.049433159
17.377,-3.049545402
17.378,-3.049542551
17.379,-3.049539701
17.38,-3.049364248
17.381,-3.049418939
17.382,-3.049358569
17.383,-3.049298205
17.384,-3.049237849
17.385,-3.049695157
17.386,-3.049807327
17.387,-3.049689441
17.388,-3.049514061
17.389,-3.049568718
17.39,-3.049680869
17.391,-3.049678013
17.392,-3.050422584
17.393,-3.050477176
17.394,-3.050474274
17.395,-3.050758795
17.396,-3.05087084
17.397,-3.051097827
17.398,-3.051094891
17.399,-3.051034483
17.4,-3.050974082
17.401,-3.050913688
17.402,-3.05079584
17.403,-3.05142496
17.404,-3.052111462
17.405,-3.052051017
17.406,-3.051416097
17.407,-3.051642923
17.408,-3.050376242
17.409,-3.050488225
17.41,-3.05088737
17.411,-3.051573627
17.412,-3.052144949
17.413,-3.051050879
17.414,-3.051564743
17.415,-3.051561782
17.416,-3.052075558
17.417,-3.052761511
17.418,-3.052873299
17.419,-3.052755454
17.42,-3.052867229
17.421,-3.053036391
17.422,-3.05349251
17.423,-3.053833792
17.424,-3.053830703
17.425,-3.053942385
17.426,-3.054054054
17.427,-3.054223089
17.428,-3.054219978
17.429,-3.054503729
17.43,-3.054443233
17.431,-3.053120698
17.432,-3.052945563
17.433,-3.053229322
17.434,-3.053513048
17.435,-3.05373939
17.436,-3.053851006
17.437,-3.053847918
17.438,-3.053787488
17.439,-3.05412844
17.44,-3.052806605
17.441,-3.053319573
17.442,-3.053717824
17.443,-3.053714744
17.444,-3.054399541
17.445,-3.054511063
17.446,-3.05416404
17.447,-3.054390188
17.448,-3.054329761
17.449,-3.052951289
17.45,-3.052776345
17.451,-3.052773321
17.452,-3.052598407
17.453,-3.052652687
17.454,-3.05253509
17.455,-3.052532081
17.456,-3.052758206
17.457,-3.052697904
17.458,-3.052637608
17.459,-3.052634593
17.46,-3.053376095
17.461,-3.053487573
17.462,-3.053427246
17.463,-3.053309666
17.464,-3.051875179
17.465,-3.052101225
17.466,-3.052957005
17.467,-3.053068468
17.468,-3.053695117
17.469,-3.052146537
17.47,-3.051056036
17.471,-3.051797161
17.472,-3.051736966
17.473,-3.050360536
17.474,-3.050701001
17.475,-3.051384756
17.476,-3.051725124
17.477,-3.051550521
17.478,-3.052405744
17.479,-3.052173913
17.48,-3.052285338
17.481,-3.05102391
17.482,-3.050963793
17.483,-3.04964539
17.484,-3.050672005
17.485,-3.051183804
17.486,-3.051066507
17.487,-3.051463861
17.488,-3.051232203
17.489,-3.051172098
17.49,-3.051054828
17.491,-3.051051909
17.492,-3.051391985
17.493,-3.050245799
17.494,-3.0507002
17.495,-3.05058299
17.496,-3.050008573
17.497,-3.050062864
17.498,-3.050460026
17.499,-3.050342857
17.5,-3.050739958
17.501,-3.051594104
17.502,-3.051876821
17.503,-3.05124543
17.504,-3.051928021
17.505,-3.052439164
17.506,-3.053464329
17.507,-3.053689742
17.508,-3.053629562
17.509,-3.054882924
17.51,-3.056136143
17.511,-3.056304249
17.512,-3.056301034
17.513,-3.056354916
17.514,-3.056637168
17.515,-3.056748116
17.516,-3.056744876
17.517,-3.056627469
17.518,-3.057594612
17.519,-3.057305936
17.52,-3.057702186
17.521,-3.058954457
17.522,-3.059807111
17.523,-3.059746633
17.524,-3.059686163
17.525,-3.059568641
17.526,-3.060535174
17.527,-3.061045185
17.528,-3.060813509
17.529,-3.060524815
17.53,-3.060179111
17.531,-3.060460872
17.532,-3.060400388
17.533,-3.060339911
17.534,-3.060678643
17.535,-3.060903285
17.536,-3.059759366
17.537,-3.059927016
17.538,-3.060550773
17.539,-3.061060433
17.54,-3.061170971
17.541,-3.059628321
17.542,-3.059624922
17.543,-3.058139535
17.544,-3.057794243
17.545,-3.058531859
17.546,-3.058699493
17.547,-3.058696148
17.548,-3.058749786
17.549,-3.059202279
17.55,-3.060452396
17.551,-3.060676846
17.552,-3.060958241
17.553,-3.061980175
17.554,-3.060552549
17.555,-3.06151743
17.556,-3.062425243
17.557,-3.062706459
17.558,-3.06287374
17.559,-3.063211845
17.56,-3.063379079
17.561,-3.062236647
17.562,-3.063371861
17.563,-3.063539057
17.564,-3.06353544
17.565,-3.064784242
17.566,-3.063528206
17.567,-3.064378415
17.568,-3.064545506
17.569,-3.063175868
17.57,-3.061863297
17.571,-3.062656499
17.572,-3.062766744
17.573,-3.063616706
17.574,-3.063499289
17.575,-3.062357761
17.576,-3.062411105
17.577,-3.062521333
17.578,-3.062688435
17.579,-3.063083049
17.58,-3.061714351
17.581,-3.061426459
17.582,-3.060797361
17.583,-3.061078253
17.584,-3.059766847
17.585,-3.059820312
17.586,-3.05987377
17.587,-3.058562656
17.588,-3.058673034
17.589,-3.059522456
17.59,-3.059632767
17.591,-3.060197817
17.592,-3.060251236
17.593,-3.05888371
17.594,-3.058823529
17.595,-3.059161173
17.596,-3.060010229
17.597,-3.059949994
17.598,-3.05920791
17.599,-3.060340909
17.6,-3.058860292
17.601,-3.059027383
17.602,-3.058115094
17.603,-3.057998182
17.604,-3.057824482
17.605,-3.0577076
17.606,-3.058215482
17.607,-3.058609723
17.608,-3.059174286
17.609,-3.059341283
17.61,-3.057861564
17.611,-3.056893027
17.612,-3.056662692
